,User review,Review date,Star review,Text length,Has media,Has answer,Written by bot
1023,"[-9.71598774e-02  2.43681937e-01  2.78246291e-02  1.02310471e-01
 -8.41571614e-02 -2.36572310e-01  3.33355308e-01  5.54485977e-01
 -2.73083895e-01  3.90045978e-02 -1.22446366e-01 -3.77249271e-01
 -2.61554625e-02  5.58741912e-02 -3.09555046e-02 -3.70432556e-01
  6.22140244e-02 -4.34549183e-01 -5.46494462e-02 -4.72689748e-01
  2.16656089e-01  5.56994006e-02  5.70793524e-02 -6.54507130e-02
 -3.29913378e-01  1.42317610e-02 -3.25746126e-02 -1.59334511e-01
 -2.66747952e-01  2.76141949e-02  1.43485203e-01  5.95409907e-02
  1.48521587e-01 -1.27011523e-01 -1.15247354e-01  4.19788748e-01
  1.48635149e-01 -2.83485949e-01 -1.74451098e-01 -5.94666183e-01
 -7.30363056e-02 -2.08712086e-01 -1.88916638e-01 -2.95198243e-02
  3.14085484e-01 -1.15670219e-01  1.50436372e-01 -1.99779794e-02
 -2.08233520e-02  8.87541026e-02  1.36518478e-01 -1.45769566e-01
 -1.89499393e-01  1.18850246e-01 -2.30348706e-01  7.47069642e-02
  1.12828843e-01 -1.45074457e-01 -2.24783927e-01 -1.42030552e-01
  1.46819010e-01  8.72821510e-02  9.93990898e-02 -2.32472092e-01
 -3.75219882e-01  2.51551986e-01  1.47185743e-01  4.52617228e-01
 -5.36388040e-01  3.32202137e-01 -1.34347856e-01  1.37911335e-01
  1.72981054e-01  5.59380651e-02  2.74557084e-01  1.57458380e-01
 -1.28924564e-01  2.05227491e-02 -1.76686168e-01  1.01308480e-01
 -1.13751598e-01 -9.39818025e-02 -2.52651691e-01  3.91735911e-01
  3.02032307e-02  8.75644460e-02  6.91303909e-02  2.57451952e-01
  2.69340485e-01  1.04657814e-01  2.51406223e-01  1.08604640e-01
  1.64235244e-04  5.57172857e-02  5.36359668e-01  1.50118187e-01
  1.21143892e-01 -1.23481929e-01  6.40197396e-02 -2.29617476e-01]",2023-09-12,5,31,1,1,0
1024,"[-9.89853069e-02  2.47421846e-01  2.73075420e-02  1.00214630e-01
 -8.73976126e-02 -2.46894836e-01  3.41595918e-01  5.69059908e-01
 -2.70467758e-01  3.46799828e-02 -1.30332991e-01 -3.87508124e-01
 -3.02137304e-02  5.85450307e-02 -3.65148447e-02 -3.79953772e-01
  6.38968870e-02 -4.49409783e-01 -5.18714450e-02 -4.81044948e-01
  2.24087015e-01  5.45017570e-02  5.28563820e-02 -5.74342497e-02
 -3.40011805e-01  1.60077941e-02 -3.20281833e-02 -1.57359585e-01
 -2.72285074e-01  3.31234895e-02  1.42883405e-01  6.23248667e-02
  1.55359522e-01 -1.33419335e-01 -1.15086004e-01  4.28822070e-01
  1.56723857e-01 -2.92882085e-01 -1.78776518e-01 -6.00849450e-01
 -7.73411691e-02 -2.10489288e-01 -1.97574198e-01 -3.28476653e-02
  3.20655048e-01 -1.20941013e-01  1.52791068e-01 -1.93392504e-02
 -1.89114343e-02  9.28717181e-02  1.38547301e-01 -1.45571217e-01
 -1.93856195e-01  1.24575563e-01 -2.29204223e-01  8.28863457e-02
  1.14882134e-01 -1.47413060e-01 -2.26263583e-01 -1.35014236e-01
  1.53571546e-01  9.01336819e-02  9.83709842e-02 -2.34788939e-01
 -3.81056130e-01  2.54491597e-01  1.48191676e-01  4.57984924e-01
 -5.43144763e-01  3.43641162e-01 -1.34447619e-01  1.41349778e-01
  1.78263456e-01  5.20944446e-02  2.79682577e-01  1.59695134e-01
 -1.32373869e-01  1.95600446e-02 -1.77650213e-01  1.01468772e-01
 -1.21163651e-01 -8.90312269e-02 -2.58162528e-01  3.99422646e-01
  2.88976133e-02  9.07161757e-02  7.20804408e-02  2.67038614e-01
  2.75025219e-01  1.01968735e-01  2.61486411e-01  1.08790971e-01
  2.60225293e-04  5.52393198e-02  5.44988692e-01  1.46550983e-01
  1.18839353e-01 -1.25973210e-01  6.19249009e-02 -2.26849988e-01]",2022-11-14,5,73,1,1,0
1025,"[-0.0774214   0.19738717  0.02237512  0.07961752 -0.07092609 -0.19763301
  0.27001479  0.4548209  -0.21414459  0.03301203 -0.10484885 -0.3077668
 -0.02534683  0.04190419 -0.02475421 -0.3039344   0.05280577 -0.35742891
 -0.04621835 -0.38478172  0.18083921  0.04671392  0.04498591 -0.04639241
 -0.27494216  0.01241173 -0.02536914 -0.12985682 -0.21725197  0.02576521
  0.11395155  0.04927044  0.12761074 -0.10750709 -0.09462234  0.34191072
  0.12172769 -0.23343746 -0.14267346 -0.48314565 -0.05920647 -0.1661077
 -0.15629697 -0.02261937  0.2585474  -0.09677963  0.1234234  -0.01785754
 -0.0125204   0.07446142  0.10969741 -0.11541735 -0.15510228  0.09874244
 -0.18037681  0.06554464  0.09094663 -0.11643248 -0.18214422 -0.10981397
  0.11969733  0.07044075  0.07761036 -0.18866321 -0.30325538  0.20202957
  0.12092536  0.36742046 -0.43482256  0.27263075 -0.11415258  0.10709499
  0.13959557  0.04507708  0.22326075  0.13156879 -0.10145818  0.01444142
 -0.14314464  0.07968467 -0.09329516 -0.0701618  -0.20730479  0.31817895
  0.02416744  0.07099767  0.05127397  0.21369772  0.22104634  0.08307667
  0.21109173  0.08864463 -0.00086301  0.04533587  0.43472934  0.12000966
  0.09837881 -0.09574014  0.0466046  -0.18557414]",2024-08-13,5,62,0,1,0
1026,"[-1.09196961e-01  2.89955348e-01  3.33797634e-02  1.16030604e-01
 -1.03341237e-01 -2.88632542e-01  3.93622428e-01  6.59498036e-01
 -3.16776842e-01  3.81854959e-02 -1.48336038e-01 -4.49373245e-01
 -3.96101438e-02  6.27796128e-02 -4.09747548e-02 -4.39933181e-01
  7.50043765e-02 -5.14620364e-01 -6.46375567e-02 -5.57316244e-01
  2.56059527e-01  6.03717305e-02  6.30392879e-02 -7.05039874e-02
 -3.99537891e-01  1.38164405e-02 -3.75903398e-02 -1.86431855e-01
 -3.11185241e-01  3.35560553e-02  1.62156194e-01  7.00151324e-02
  1.78198755e-01 -1.54640794e-01 -1.31984457e-01  4.92912173e-01
  1.85913637e-01 -3.36841047e-01 -2.00706959e-01 -6.93642855e-01
 -8.65179822e-02 -2.45472878e-01 -2.24454477e-01 -4.02735919e-02
  3.72836649e-01 -1.37960166e-01  1.77348554e-01 -1.84553470e-02
 -1.92109700e-02  1.05719887e-01  1.59084648e-01 -1.68308809e-01
 -2.15620652e-01  1.44385010e-01 -2.68208861e-01  9.67736244e-02
  1.35596409e-01 -1.66924298e-01 -2.62999266e-01 -1.56644344e-01
  1.79568261e-01  1.05932750e-01  1.14442311e-01 -2.72400796e-01
 -4.35808867e-01  2.93570787e-01  1.72613621e-01  5.31549215e-01
 -6.25155807e-01  3.92909586e-01 -1.58949316e-01  1.59177050e-01
  2.06378400e-01  5.99394515e-02  3.24820191e-01  1.85857058e-01
 -1.53271914e-01  2.26227157e-02 -2.01869667e-01  1.15904026e-01
 -1.33034810e-01 -1.05101235e-01 -2.96799392e-01  4.59912449e-01
  3.74589898e-02  1.05300255e-01  7.93132111e-02  3.10529888e-01
  3.22683930e-01  1.20375291e-01  3.03864866e-01  1.25229195e-01
 -4.10242410e-06  6.52431920e-02  6.32440329e-01  1.69678390e-01
  1.35680363e-01 -1.45086512e-01  6.97490349e-02 -2.66334355e-01]",2023-09-13,1,76,1,1,0
1027,"[-0.08771834  0.22327848  0.02678326  0.09473932 -0.0794877  -0.22329329
  0.30700952  0.51625466 -0.24851213  0.03291621 -0.1166937  -0.35018817
 -0.02864087  0.05545912 -0.0341396  -0.34591788  0.05509568 -0.40478939
 -0.05125092 -0.44067842  0.20657721  0.05163665  0.0495085  -0.05557097
 -0.30618358  0.01239105 -0.02704743 -0.14571102 -0.25007519  0.02728741
  0.13021497  0.05265589  0.14150447 -0.11947934 -0.1068789   0.3887887
  0.14374866 -0.26660725 -0.16365567 -0.5531404  -0.06834729 -0.19102423
 -0.17864731 -0.02775758  0.29384261 -0.10499243  0.13731125 -0.01796095
 -0.0143259   0.08519095  0.12333947 -0.13391048 -0.17469259  0.11196142
 -0.21016431  0.07544622  0.10061124 -0.1366031  -0.21221651 -0.12504943
  0.1389225   0.0850936   0.09096979 -0.21472096 -0.34686741  0.22988185
  0.13353722  0.41945112 -0.49137908  0.30829614 -0.12192112  0.12937942
  0.15830383  0.04743838  0.25613829  0.14094162 -0.11637976  0.0153266
 -0.15916029  0.09189142 -0.1036877  -0.08578612 -0.23551916  0.36178923
  0.02593632  0.08136753  0.06166434  0.23832642  0.24910708  0.09479944
  0.23454481  0.09987102  0.00155001  0.05148501  0.49541557  0.14009233
  0.10738312 -0.11552502  0.05274934 -0.20957209]",2024-07-13,5,99,0,1,0
1028,"[-0.10220636  0.25380263  0.03148812  0.10763033 -0.08975224 -0.25698015
  0.34620169  0.58006346 -0.27976057  0.03091079 -0.12959108 -0.39734682
 -0.03473941  0.0601335  -0.03406592 -0.38283685  0.06681819 -0.45226103
 -0.05610434 -0.49003509  0.23100378  0.05738935  0.05896362 -0.06683333
 -0.34285763  0.01358214 -0.03624091 -0.15955281 -0.27892238  0.03227041
  0.15002801  0.06004111  0.15905604 -0.13580604 -0.11685924  0.43721506
  0.1650963  -0.29065692 -0.17528556 -0.60553378 -0.07081553 -0.21665151
 -0.20592134 -0.03355114  0.32577041 -0.11624992  0.1575785  -0.01673432
 -0.01484554  0.09621365  0.14184169 -0.15212218 -0.19341752  0.12789229
 -0.23456761  0.08741073  0.12095618 -0.14798655 -0.23047096 -0.13438466
  0.15117677  0.09844092  0.10139072 -0.24394496 -0.38344842  0.25902796
  0.15427576  0.46248582 -0.54704452  0.34835833 -0.13869867  0.13868049
  0.17869592  0.05407905  0.28688082  0.1590872  -0.13467824  0.01717131
 -0.17878562  0.10143289 -0.12213387 -0.08927421 -0.2604287   0.40247756
  0.02817773  0.08822571  0.07001476  0.26646894  0.28312066  0.10477099
  0.26275176  0.10990412  0.00242011  0.05453615  0.55187345  0.15440185
  0.124414   -0.12904929  0.05865314 -0.23061337]",2024-08-05,5,69,0,1,0
1029,"[-0.09933681  0.25489694  0.03103164  0.10246933 -0.08871905 -0.25117502
  0.34453398  0.57757825 -0.27750361  0.03304661 -0.1276589  -0.39307719
 -0.03091076  0.05740082 -0.03393354 -0.38199267  0.06374326 -0.4529379
 -0.05586191 -0.48548725  0.22717185  0.05575798  0.05603329 -0.06240392
 -0.34509531  0.01430554 -0.03083791 -0.16273102 -0.27478167  0.0293698
  0.14431188  0.05761933  0.15606371 -0.13513938 -0.11521266  0.43440256
  0.16033153 -0.29194278 -0.17682749 -0.60482746 -0.0746183  -0.21208589
 -0.20014395 -0.03249965  0.32519293 -0.11927115  0.15453182 -0.01647692
 -0.01843657  0.09304541  0.14014679 -0.1476268  -0.19212748  0.12313286
 -0.23180272  0.08172663  0.11937985 -0.14752787 -0.22923228 -0.13886766
  0.15190978  0.09411745  0.09995855 -0.23840292 -0.38486946  0.25436413
  0.15283798  0.46373007 -0.54670298  0.34134421 -0.13635707  0.13878384
  0.1782271   0.05415571  0.28441149  0.16077423 -0.13141219  0.01835615
 -0.17960449  0.10216019 -0.11734369 -0.0913072  -0.25715855  0.3995901
  0.03024811  0.09066901  0.06818216  0.26806387  0.28113082  0.10481963
  0.26217762  0.10944143  0.00170674  0.05652989  0.55246651  0.15234539
  0.120869   -0.12781116  0.0607737  -0.23160335]",2024-08-18,1,136,0,1,0
1030,"[-0.07773379  0.21541624  0.02589757  0.07495352 -0.06306112 -0.21506211
  0.29161102  0.47856739 -0.22996356  0.0248107  -0.11174989 -0.3282083
 -0.01610441  0.04338657 -0.01970274 -0.32696411  0.05488147 -0.37419343
 -0.03465198 -0.4082222   0.19219823  0.04086394  0.03877488 -0.05911241
 -0.28941798  0.00434053 -0.03149671 -0.14186899 -0.2259711   0.02434091
  0.11686801  0.05217447  0.12144939 -0.11516585 -0.08955335  0.36690101
  0.11927172 -0.23451108 -0.14159599 -0.50448185 -0.05213378 -0.18640703
 -0.15610857 -0.02022071  0.26992035 -0.10474185  0.1250574  -0.01879893
 -0.01142745  0.07857496  0.12071973 -0.11242506 -0.14921859  0.10282408
 -0.18010883  0.06965192  0.10056197 -0.11970227 -0.18919562 -0.11065189
  0.12357438  0.07185395  0.07348603 -0.19473597 -0.30815592  0.21099414
  0.12670876  0.38379851 -0.44140294  0.27425095 -0.11213862  0.10600322
  0.15164791  0.05514791  0.24292889  0.14084788 -0.10277689  0.02230664
 -0.14265604  0.09360971 -0.10195892 -0.06301249 -0.21200809  0.32982618
  0.03354947  0.07972196  0.06604715  0.2264901   0.24231318  0.08844941
  0.22629668  0.09395073  0.00535316  0.04397388  0.46073794  0.13185951
  0.0981894  -0.10429102  0.0523436  -0.20000795]",2024-09-01,5,7,0,1,0
1031,"[-0.08746079  0.22118802  0.02463494  0.09127985 -0.07711155 -0.21609488
  0.29557851  0.49824682 -0.24602035  0.03246032 -0.11447052 -0.34208441
 -0.02627167  0.05051635 -0.03193023 -0.33635727  0.06101181 -0.39338496
 -0.04400229 -0.42655748  0.19698139  0.04584062  0.04780985 -0.05208065
 -0.29767638  0.01310998 -0.02912982 -0.13703141 -0.23734543  0.03006749
  0.12844828  0.05446601  0.13378659 -0.11614577 -0.10153227  0.37733427
  0.13608746 -0.25518316 -0.15598354 -0.53416806 -0.0693493  -0.18678212
 -0.17383011 -0.02614222  0.28498477 -0.10795248  0.14169498 -0.01956881
 -0.01845048  0.07958171  0.12349413 -0.12831314 -0.17104749  0.10820572
 -0.2064456   0.07133225  0.10022579 -0.1300948  -0.20446758 -0.12256955
  0.13886705  0.08047514  0.09061559 -0.20656371 -0.33048317  0.21987858
  0.13714005  0.40708667 -0.47416729  0.30134541 -0.122735    0.12273824
  0.15304069  0.04899598  0.24988942  0.14930035 -0.12006219  0.02033794
 -0.1518625   0.09116109 -0.10318427 -0.08123861 -0.22765736  0.35311183
  0.02588153  0.07804554  0.06246047  0.23770234  0.24573836  0.09134935
  0.23076376  0.09799226  0.00456275  0.04827959  0.48188561  0.13213336
  0.10880738 -0.10844976  0.05426667 -0.20040734]",2024-08-25,5,49,0,1,0
1032,"[-0.06048636  0.12576042  0.01841081  0.06109634 -0.05489195 -0.12466271
  0.18074484  0.30365273 -0.15415658  0.02723591 -0.06007477 -0.20085131
 -0.02240709  0.02848261 -0.0195422  -0.19427022  0.02931557 -0.24288525
 -0.02727572 -0.25474218  0.11709099  0.03850355  0.03196195 -0.03804228
 -0.17573395  0.01390745 -0.02583054 -0.08917761 -0.14645648  0.01331621
  0.07564639  0.03989917  0.07310728 -0.07432879 -0.06071068  0.22787277
  0.07772692 -0.157043   -0.10287423 -0.3276377  -0.04351905 -0.12265401
 -0.09990326 -0.00817643  0.1646823  -0.07379939  0.0800877  -0.01062353
 -0.00958334  0.0506006   0.07889616 -0.07838892 -0.09944738  0.0647122
 -0.13293131  0.03489985  0.06741178 -0.07519674 -0.12405916 -0.08197583
  0.07269121  0.04674127  0.04261808 -0.13457666 -0.20156287  0.13493671
  0.08412755  0.25566721 -0.29532325  0.17601445 -0.07373888  0.07369559
  0.08864558  0.02917492  0.15307148  0.09529977 -0.07693762  0.01568043
 -0.095497    0.05564814 -0.06717864 -0.04902489 -0.12897174  0.22225936
  0.01107565  0.05855941  0.03954862  0.1502943   0.13997018  0.06201346
  0.14272821  0.06465572 -0.00609921  0.03978981  0.28958797  0.08545756
  0.06100487 -0.07588263  0.04216242 -0.13254832]",2024-09-08,5,6,0,1,0
1033,"[-0.09485129  0.2349851   0.02433307  0.09710766 -0.07921328 -0.23140596
  0.32094932  0.53655183 -0.2556285   0.03835399 -0.12216355 -0.36450368
 -0.02937819  0.05219471 -0.03245046 -0.35977298  0.05729301 -0.41841474
 -0.04592167 -0.45647001  0.210748    0.04676704  0.0521257  -0.05527779
 -0.31998843  0.01186248 -0.02906027 -0.14631528 -0.25890529  0.02599343
  0.13746524  0.05509019  0.14820836 -0.12861224 -0.10453193  0.39810658
  0.15047468 -0.26904625 -0.16752094 -0.56147373 -0.07424036 -0.20392844
 -0.18844728 -0.02545015  0.30337045 -0.11452483  0.15046969 -0.01949416
 -0.01623888  0.08668216  0.13185135 -0.13853201 -0.18019848  0.11491553
 -0.22208425  0.07311654  0.10520835 -0.1442838  -0.2200699  -0.12860601
  0.14669994  0.08325594  0.09680291 -0.2218857  -0.35841325  0.239825
  0.14514868  0.43819398 -0.51240915  0.32337543 -0.13047042  0.13117687
  0.16490604  0.05054388  0.26439887  0.15303987 -0.12183084  0.02145928
 -0.16492991  0.09339255 -0.11265844 -0.09024331 -0.24400644  0.37546939
  0.02524322  0.07958591  0.06685866  0.25124952  0.25961244  0.09662478
  0.24604748  0.1023895   0.00542555  0.05044748  0.5185793   0.14075983
  0.11493217 -0.11469015  0.0569413  -0.21710497]",2024-08-28,5,46,0,1,0
1034,"[-8.89021307e-02  2.21555650e-01  2.55492311e-02  9.26237479e-02
 -7.68077597e-02 -2.19874918e-01  3.02321613e-01  5.05822778e-01
 -2.44167641e-01  3.08453701e-02 -1.15930997e-01 -3.43945503e-01
 -2.44854838e-02  4.69054021e-02 -3.16241793e-02 -3.40323776e-01
  5.82072102e-02 -3.97853106e-01 -4.68303785e-02 -4.29111958e-01
  2.01210380e-01  5.13907745e-02  5.02000563e-02 -5.55190258e-02
 -3.05763930e-01  1.34648820e-02 -2.71245912e-02 -1.40246302e-01
 -2.43099257e-01  2.74389572e-02  1.24628469e-01  5.54620624e-02
  1.37664065e-01 -1.18614309e-01 -1.02280378e-01  3.85518610e-01
  1.42567173e-01 -2.58253157e-01 -1.57368466e-01 -5.38170457e-01
 -6.39437884e-02 -1.89197227e-01 -1.73041224e-01 -2.87907310e-02
  2.93048322e-01 -1.05666965e-01  1.40807346e-01 -1.66130904e-02
 -1.82577409e-02  7.95075744e-02  1.25115424e-01 -1.30828336e-01
 -1.71446159e-01  1.08886719e-01 -2.05495581e-01  7.28933960e-02
  9.81245339e-02 -1.30668685e-01 -2.01684833e-01 -1.26081645e-01
  1.38639912e-01  8.48743841e-02  8.85910839e-02 -2.15229079e-01
 -3.39678526e-01  2.24185377e-01  1.34497434e-01  4.14295971e-01
 -4.82602656e-01  3.03698272e-01 -1.21762440e-01  1.21749446e-01
  1.59496874e-01  5.14182821e-02  2.53567278e-01  1.44483089e-01
 -1.17503904e-01  1.61260348e-02 -1.59126550e-01  9.00360867e-02
 -1.02318183e-01 -7.82949701e-02 -2.29821324e-01  3.54474872e-01
  2.69562770e-02  7.65705556e-02  5.84429167e-02  2.36377895e-01
  2.45184526e-01  9.40646678e-02  2.35105082e-01  9.64798704e-02
 -4.36249422e-04  4.99815419e-02  4.89072204e-01  1.31021425e-01
  1.10190049e-01 -1.08489670e-01  4.90817353e-02 -2.08760530e-01]",2024-08-05,5,66,0,1,0
1035,"[-1.11717314e-01  2.84882426e-01  3.30547467e-02  1.13754049e-01
 -1.01071604e-01 -2.82195777e-01  3.83646190e-01  6.47047043e-01
 -3.07839721e-01  3.78219709e-02 -1.44878343e-01 -4.37314540e-01
 -3.63591500e-02  6.16923124e-02 -4.01467420e-02 -4.31387603e-01
  7.24420771e-02 -5.06492078e-01 -6.26545772e-02 -5.44161797e-01
  2.53029823e-01  6.19918294e-02  6.26439452e-02 -6.66045845e-02
 -3.89412642e-01  1.54790552e-02 -3.68787348e-02 -1.81803301e-01
 -3.07864547e-01  3.54635082e-02  1.60009012e-01  6.77748546e-02
  1.74166113e-01 -1.49609134e-01 -1.29764915e-01  4.85874176e-01
  1.78009376e-01 -3.30624819e-01 -2.00106576e-01 -6.80841029e-01
 -8.20777714e-02 -2.38929048e-01 -2.22134262e-01 -3.70793790e-02
  3.64708304e-01 -1.34896010e-01  1.74791276e-01 -2.04734113e-02
 -2.05467008e-02  1.05028883e-01  1.57083601e-01 -1.66162685e-01
 -2.17231572e-01  1.39304221e-01 -2.61912256e-01  9.33881775e-02
  1.30412966e-01 -1.65236607e-01 -2.57357121e-01 -1.56191483e-01
  1.75006941e-01  1.06450722e-01  1.12950653e-01 -2.68402219e-01
 -4.27715808e-01  2.85075694e-01  1.71069413e-01  5.21689653e-01
 -6.14236474e-01  3.83065373e-01 -1.51339009e-01  1.56759858e-01
  1.99670032e-01  6.05040900e-02  3.19538742e-01  1.83375746e-01
 -1.49020806e-01  2.14420948e-02 -2.00943917e-01  1.15203768e-01
 -1.32516593e-01 -1.01131186e-01 -2.91135758e-01  4.51818258e-01
  3.41015309e-02  1.02256037e-01  8.00461769e-02  3.03416997e-01
  3.12195808e-01  1.16549604e-01  2.92685956e-01  1.22439750e-01
  5.85579022e-04  6.23454303e-02  6.20239973e-01  1.69381902e-01
  1.36578366e-01 -1.43485054e-01  6.63993284e-02 -2.60022402e-01]",2024-03-08,5,472,0,1,0
1036,"[-0.1145881   0.29608235  0.03275327  0.12077199 -0.10485195 -0.29317889
  0.40094027  0.67265028 -0.32361728  0.03963257 -0.14996874 -0.45401835
 -0.03345111  0.06836849 -0.038063   -0.44814974  0.07888241 -0.5244624
 -0.06535985 -0.56774944  0.26530644  0.06443577  0.06387032 -0.07183779
 -0.40440139  0.01677049 -0.03659925 -0.18617673 -0.32040384  0.03791613
  0.16675852  0.07095034  0.18051161 -0.15527797 -0.13751158  0.50839394
  0.18539026 -0.34566593 -0.21225937 -0.70938832 -0.08724016 -0.2485361
 -0.23122337 -0.03717342  0.37986302 -0.13638037  0.18201415 -0.0248759
 -0.0215225   0.10849193  0.16106485 -0.1737494  -0.23075081  0.14609146
 -0.27213791  0.09608152  0.13459885 -0.17504685 -0.26718163 -0.16257854
  0.18091404  0.10696626  0.11992149 -0.27920273 -0.44553402  0.30283302
  0.17406675  0.54290313 -0.64179868  0.39970183 -0.15874729  0.16418914
  0.20633398  0.06295476  0.32912019  0.18876752 -0.15387441  0.0248432
 -0.20868063  0.12064158 -0.13863529 -0.10752793 -0.30411956  0.46824679
  0.03624003  0.10452612  0.08402914  0.31148449  0.32762441  0.12193116
  0.30264732  0.127674   -0.00145241  0.06832194  0.64450973  0.17424107
  0.14111465 -0.14926694  0.07126305 -0.26759472]",2024-08-07,5,63,0,1,0
1037,"[-0.10060108  0.25005007  0.0262365   0.10045315 -0.0875545  -0.25176984
  0.34104905  0.57191151 -0.27641824  0.03529053 -0.1317499  -0.38851756
 -0.03098     0.05573161 -0.03194196 -0.38288289  0.06443156 -0.45011583
 -0.05384001 -0.48294699  0.22646713  0.05409164  0.0552203  -0.06049814
 -0.34165871  0.01143171 -0.03339448 -0.1601527  -0.2747339   0.02978193
  0.14620537  0.06029511  0.15728477 -0.13500625 -0.11543687  0.42825094
  0.15932208 -0.29272977 -0.1746859  -0.60813624 -0.07624846 -0.21119855
 -0.20035824 -0.03250515  0.32277983 -0.11879975  0.15609398 -0.01722222
 -0.01663935  0.09400249  0.13941149 -0.14718026 -0.19218904  0.12436729
 -0.23099528  0.08526744  0.1161938  -0.14805165 -0.22930162 -0.1381074
  0.15438522  0.09670441  0.09901293 -0.23894297 -0.38153931  0.25600123
  0.15033966  0.46313506 -0.54307044  0.34181631 -0.13229543  0.14107274
  0.17769296  0.05372109  0.2834534   0.16233572 -0.13254568  0.01941165
 -0.17791836  0.0988946  -0.11967073 -0.09042396 -0.26011509  0.40187871
  0.03234979  0.0896838   0.07147277  0.2685757   0.27827406  0.10347296
  0.26186869  0.1092398   0.00118705  0.0559424   0.547791    0.15221891
  0.12218363 -0.12794358  0.06082676 -0.232261  ]",2022-07-17,5,150,1,1,0
